Status,Name,Date,Key,Contents
Tropical Storm,Alberto,2012-05-19T22:50:00Z,AL012012,"
ZCZC MIATCUAT1 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM ALBERTO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL012012
650 PM EDT SAT MAY 19 2012
 
...SHIP INDICATES ALBERTO IS STRONGER...

REPORTS FROM A SHIP NEAR THE CENTER OF ALBERTO INDICATE THAT THE
CYCLONE IS STRONGER THAN PREVIOUSLY ESTIMATED.  BASED PRIMARILY ON
THE PRESSURE DATA...MAXIMUM SUSTAINED WINDS ARE NOW ESTIMATED TO BE
60 MPH...95 KM/H.  LITTLE CHANGE IN STRENGTH IS EXPECTED OVER THE
NEXT COUPLE OF DAYS AND NO CHANGES TO THE OFFICIAL FORECAST ARE
REQUIRED AT THIS TIME.
 
 
SUMMARY OF 650 PM...2250 UTC...INFORMATION
--------------------------------------------------
LOCATION...32.2N 77.9W
ABOUT 130 MI...210 KM ESE OF CHARLESTON SOUTH CAROLINA
ABOUT 120 MI...190 KM S OF CAPE FEAR NORTH CAROLINA
MAXIMUM SUSTAINED WINDS...60 MPH...95 KM/H
PRESENT MOVEMENT...SW OR 220 DEGREES AT 3 MPH...6 KM/H
MINIMUM CENTRAL PRESSURE...995 MB...29.38 INCHES
 
$$
FORECASTER BLAKE/FRANKLIN
 
 
NNNN
"
Tropical Storm,Beryl,2012-05-28T16:15:00Z,AL022012,"
ZCZC MIATCUAT2 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM BERYL TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL022012
1215 AM EDT MON MAY 28 2012
  
...BERYL MAKES LANDFALL ALONG THE COAST OF FLORIDA NEAR JACKSONVILLE
BEACH...
 
DATA FROM THE NATIONAL WEATHER SERVICE DOPPLER RADAR IN JACKSONVILLE
INDICATE THAT THE CENTER OF TROPICAL STORM BERYL MADE LANDFALL NEAR
JACKSONVILLE BEACH FLORIDA AROUND 1210 AM EDT...0410 UTC.  THE
ESTIMATED INTENSITY OF BERYL AT LANDFALL WAS 70 MPH...110 KM/H. 

PRIOR TO LANDFALL...A NATIONAL OCEAN SERVICE STATION IN MAYPORT
FLORIDA REPORTED A SUSTAINED WIND OF 44 MPH...70 KM/H...AND A WIND
GUST OF 59 MPH...94 KM/H.

 
SUMMARY OF 1210 AM EDT...0410 UTC...INFORMATION
--------------------------------------------------
LOCATION...30.3N 81.4W
ABOUT 20 MI...30 KM E OF JACKSONVILLE FLORIDA
ABOUT 60 MI...100 KM S OF BRUNSWICK GEORGIA
MAXIMUM SUSTAINED WINDS...70 MPH...110 KM/H
PRESENT MOVEMENT...W OR 275 DEGREES AT 7 MPH...11 KM/H
MINIMUM CENTRAL PRESSURE...993 MB...29.32 INCHES
 
$$
FORECASTER BRENNAN/ROBERTS
 
 
NNNN
"
Tropical Storm,Ernesto,2012-08-04T11:00:00Z,AL052012,"
ZCZC MIATCUAT5 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM ERNESTO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL052012
800 AM ADT SAT AUG 04 2012
 
AT 8 AM ADT...1200 UTC...THE GOVERNMENT OF JAMAICA HAS ISSUED A
TROPICAL STORM STORM WATCH FOR JAMAICA.  

 
$$
FORECASTER AVILA
 
 
NNNN
"
Tropical Storm,Ernesto,2012-08-04T11:00:00Z,AL052012,"
ZCZC MIATCUAT5 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM ERNESTO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL052012
800 AM ADT SAT AUG 04 2012
 
AT 8 AM ADT...1200 UTC...THE GOVERNMENT OF JAMAICA HAS ISSUED A
TROPICAL STORM WATCH FOR JAMAICA.  

 
$$
FORECASTER AVILA
 
 
NNNN
"
Tropical Storm,Ernesto,2012-08-07T03:15:00Z,AL052012,"
ZCZC MIATCUAT5 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM ERNESTO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL052012
1115 PM EDT MON AUG 06 2012
 
...RECONNAISSANCE AIRCRAFT CONFIRMS ADVISORY INTENSITY...  

AT 1045 PM EDT...AND AIR FORCE RESERVE RECONNAISSANCE AIRCRAFT
MEASURED AN ADJUSTED SURFACE WIND OF 63 MPH...97 KM/H...IN THE
NORTHEAST QUADRANT. THIS RECENT WIND DATA SUPPORTS THE 11 PM EDT 
ADVISORY INTENSITY OF 65 MPH...100 KM/H.

$$
FORECASTER STEWART
 
 
NNNN
"
Hurricane,Ernesto,2012-08-08T03:15:00Z,AL052012,"
ZCZC MIATCUAT5 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE ERNESTO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL052012
1015 PM CDT TUE AUG 07 2012
 
...BELIZE RADAR INDICATES ERNESTO HAS MADE LANDFALL ALONG THE
SOUTHERN YUCATAN COAST...  

AT 1000 PM CDT...0300 UTC...DATA FROM THE BELIZE RADAR INDICATE
HURRICANE ERNESTO MADE LANDFALL ALONG THE SOUTHERN COAST OF THE
YUCATAN PENINSULA NEAR MAHAHUAL MEXICO AS A CATEGORY 1 HURRICANE.

SUMMARY OF 1000 PM CDT...0300 UTC...INFORMATION
-----------------------------------------------
LOCATION...18.7N 87.7W
ABOUT 0 MI...0 KM E OF MAHAHUAL MEXICO
ABOUT 40 MI...65 KM ENE OF CHETUMAL MEXICO
MAXIMUM SUSTAINED WINDS...85 MPH...140 KM/H
PRESENT MOVEMENT...W OR 270 DEGREES AT 15 MPH...24 KM/H
MINIMUM CENTRAL PRESSURE...980 MB...28.94 INCHES

$$
FORECASTER STEWART/CANGIALOSI
 
 
NNNN
"
Tropical Storm,Ernesto,2012-08-08T12:20:00Z,AL052012,"
ZCZC MIATCUAT5 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM ERNESTO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL052012
720 AM CDT WED AUG 08 2012
 
THE GOVERNMENT OF BELIZE HAS DISCONTINUED THE TROPICAL STORM WARNING
FOR THE COAST OF BELIZE SOUTH OF BELIZE CITY.

$$
FORECASTER PASCH
 
 
NNNN
"
Tropical Storm,Ernesto,2012-08-08T20:00:00Z,AL052012,"
ZCZC MIATCUAT5 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM ERNESTO TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL052012
300 PM CDT WED AUG 08 2012

A VERSION OF THE 4 PM CDT TROPICAL CYCLONE DISCUSSION FOR TROPICAL
STORM ERNESTO WAS INADVERTENTLY SENT EARLY.  THE CORRECT VERSION OF
THIS PRODUCT WILL BE RE-TRANSMITTED AT THE USUAL TRANSMISSION TIME.  

$$
FORECASTER PASCH
 
 
NNNN
"
Tropical Storm,Florence,2012-08-04T12:00:00Z,AL062012,"
ZCZC MIATCUAT1 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM FLORENCE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL062012
800 AM AST SAT AUG 04 2012
 
...TROPICAL DEPRESSION SIX BECOMES A TROPICAL STORM... 

SATELLITE IMAGES INDICATE THAT TROPICAL DEPRESSION SIX HAS BECOME 
TROPICAL STORM FLORENCE WITH MAXIMUM SUSTAINED WINDS OF 40 MPH...65
KM/HR.  
 

SUMMARY OF 0800 AM AST...1200 UTC...INFORMATION
--------------------------------------------------
LOCATION...14.6N 29.7W
ABOUT 330 MI...530 KM W OF THE SOUTHERNMOST CAPE VERDE ISLANDS
MAXIMUM SUSTAINED WINDS...40 MPH...65 KM/H
PRESENT MOVEMENT...WNW OR 295 DEGREES AT 16 MPH...26 KM/H
MINIMUM CENTRAL PRESSURE...1005 MB...29.68 INCHES
 
$$
FORECASTER BLAKE
 
 
NNNN
"
Hurricane,Gordon,2012-08-20T06:30:00Z,AL082012,"
ZCZC MIATCUAT3 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE GORDON TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL082012
230 AM AST MON AUG 20 2012
 
...GORDON MAKES LANDFALL ON SANTA MARIA ISLAND IN THE EASTERN
AZORES...
 
AT AROUND 130 AM AST...0530 UTC...SATELLITE IMAGES AND SURFACE
OBSERVATIONS INDICATE THE CENTER OF HURRICANE GORDON MADE LANDFALL
ON SANTA MARIA ISLAND IN THE EASTERN AZORES.

 
SUMMARY OF 0200 AM AST...0600 UTC...INFORMATION
--------------------------------------------------
LOCATION...37.1N 25.0W
ABOUT 10 MI...15 KM NE OF SANTA MARIA ISLAND IN THE AZORES
MAXIMUM SUSTAINED WINDS...75 MPH...120 KM/H
PRESENT MOVEMENT...ENE OR 70 DEGREES AT 20 MPH...32 KM/H
MINIMUM CENTRAL PRESSURE...984 MB...29.06 INCHES
 
$$
FORECASTER STEWART/CANGIALOSI
 
 
NNNN
"
Tropical Depression,Nine,2012-08-21T09:10:00Z,AL092012,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL DEPRESSION NINE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
510 AM AST TUE AUG 21 2012
 
 
...TROPICAL STORM WARNING ISSUED FOR ANGUILLA...
 
THE GOVERNMENT OF ANTIGUA HAS ISSUED A TROPICAL STORM WARNING FOR
ANGUILLA.
 
$$
FORECASTER STEWART
 
 
NNNN
"
Tropical Storm,Isaac,2012-08-24T10:30:00Z,AL092012,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM ISAAC TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
630 AM EDT FRI AUG 24 2012
 
AT 630 AM EDT...1030 UTC...THE GOVERNMENT OF JAMAICA HAS ISSUED A
TROPICAL STORM WATCH FOR JAMAICA. 
 
$$
FORECASTER BRENNAN
 
NNNN
"
Tropical Storm,Isaac,2012-08-25T15:30:00Z,AL092012,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM ISAAC TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
1130 AM EDT SAT AUG 25 2012
 
AT 1130 AM EDT...1530 UTC...THE HURRICANE WATCH FOR HAITI HAS BEEN
DISCONTINUED.
 
$$
FORECASTER BEVEN
 
NNNN
"
Hurricane,Isaac,2012-08-28T16:20:00Z,AL092012,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE ISAAC TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
1120 AM CDT TUE AUG 28 2012

...RECONNAISSANCE DATA INDICATE ISAAC FINALLY ACHIEVES HURRICANE
STATUS...
 
REPORTS FROM AN AIR FORCE RESERVE HURRICANE HUNTER AIRCRAFT 
INDICATE THAT MAXIMUM WINDS ASSOCIATED WITH ISAAC HAVE INCREASED 
TO 75 MPH...120 KM/H. ON THIS BASIS...ISAAC IS BEING UPGRADED TO 
A HURRICANE.

SUMMARY OF 1120 AM CDT...1620 UTC...INFORMATION
-----------------------------------------------
LOCATION...28.1N 88.6W
ABOUT 75 MI...115 KM SSE OF THE MOUTH OF THE MISSISSIPPI RIVER
ABOUT 160 MI...250 KM SE OF NEW ORLEANS LOUISIANA
MAXIMUM SUSTAINED WINDS...75 MPH...120 KM/H
PRESENT MOVEMENT...NW OR 310 DEGREES AT 10 MPH...17 KM/H
MINIMUM CENTRAL PRESSURE...975 MB...28.79 INCHES
 
$$
FORECASTER STEWART/BEVEN
 
NNNN
"
Tropical Storm,Leslie,2012-08-30T18:00:00Z,AL122012,"
ZCZC MIATCUAT2 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM LESLIE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL122012
200 PM EDT THU AUG 30 2012
 
...TROPICAL STORM LESLIE FORMS...
 
DATA FROM NOAA BUOY 41041 AND SATELLITE IMAGES SHOW THAT TROPICAL
DEPRESSION TWELVE HAS BECOME A TROPICAL STORM.  MAXIMUM SUSTAINED
WINDS ARE NOW 40 MPH...65 KM/H...WITH HIGHER GUSTS.  NO CHANGE TO
THE TRACK OR INTENSITY FORECAST IS REQUIRED AT THIS TIME.  

THIS IS THE SECOND-EARLIEST FORMATION OF THE 12TH NAMED STORM ON
RECORD IN THE ATLANTIC BASIN...ECLIPSED ONLY BY LUIS OF 1995.

 
SUMMARY OF 0200 PM...1800 UTC...INFORMATION
--------------------------------------------------
LOCATION...14.3N 44.3W
ABOUT 1125 MI...1810 KM E OF THE WINDWARD ISLANDS
MAXIMUM SUSTAINED WINDS...40 MPH...65 KM/H
PRESENT MOVEMENT...W OR 275 DEGREES AT 20 MPH...32 KM/H
MINIMUM CENTRAL PRESSURE...1005 MB...29.68 INCHES
 
$$
FORECASTER BLAKE
 
 
NNNN
"
Hurricane,Leslie,2012-09-05T17:45:00Z,AL122012,"
ZCZC MIATCUAT2 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE LESLIE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL122012
145 PM AST WED SEP 5 2012
 
...LESLIE STRENGTHENS INTO THE SIXTH HURRICANE OF THE SEASON...
 
SATELLITE INTENSITY ESTIMATES INDICATE LESLIE HAS STRENGTHENED INTO
A HURRICANE. MAXIMUM SUSTAINED WINDS ARE NOW 75 MPH...120 KM/H...
WITH HIGHER GUSTS.  
 
SUMMARY OF 145 PM AST...1745 UTC...INFORMATION
--------------------------------------------------
LOCATION...28.8N 62.5W
ABOUT 465 MI...750 KM SSE OF BERMUDA
MAXIMUM SUSTAINED WINDS...75 MPH...120 KM/H
PRESENT MOVEMENT...N OR 360 DEGREES AT 2 MPH...4 KM/H
MINIMUM CENTRAL PRESSURE...987 MB...29.15 INCHES
 
$$
FORECASTER STEWART
 
 
NNNN
"
Hurricane,Leslie,2012-09-05T17:45:00Z,AL122012,"
ZCZC MIATCUAT2 ALL
TTAA00 KNHC DDHHMM CCA
 
HURRICANE LESLIE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL122012
145 PM AST WED SEP 5 2012

CORRECTED LATITUDE IN SUMMARY INFORMATION
 
...LESLIE STRENGTHENS INTO THE SIXTH HURRICANE OF THE SEASON...
 
SATELLITE INTENSITY ESTIMATES INDICATE LESLIE HAS STRENGTHENED INTO
A HURRICANE. MAXIMUM SUSTAINED WINDS ARE NOW 75 MPH...120 KM/H...
WITH HIGHER GUSTS.  
 
SUMMARY OF 145 PM AST...1745 UTC...INFORMATION
--------------------------------------------------
LOCATION...26.8N 62.5W
ABOUT 465 MI...750 KM SSE OF BERMUDA
MAXIMUM SUSTAINED WINDS...75 MPH...120 KM/H
PRESENT MOVEMENT...N OR 360 DEGREES AT 2 MPH...4 KM/H
MINIMUM CENTRAL PRESSURE...987 MB...29.15 INCHES
 
$$
FORECASTER STEWART
 
 
NNNN
"
Hurricane,Leslie,2012-09-05T17:45:00Z,AL122012,"
ZCZC MIATCUAT2 ALL
TTAA00 KNHC DDHHMM CCA
 
HURRICANE LESLIE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL122012
145 PM AST WED SEP 5 2012

CORRECTED LATITUDE IN SUMMARY INFORMATION
 
...LESLIE STRENGTHENS INTO THE SIXTH HURRICANE OF THE SEASON...
 
SATELLITE INTENSITY ESTIMATES INDICATE LESLIE HAS STRENGTHENED INTO
A HURRICANE. MAXIMUM SUSTAINED WINDS ARE NOW 75 MPH...120 KM/H...
WITH HIGHER GUSTS.  
 
SUMMARY OF 145 PM AST...1745 UTC...INFORMATION
--------------------------------------------------
LOCATION...25.8N 62.5W
ABOUT 465 MI...750 KM SSE OF BERMUDA
MAXIMUM SUSTAINED WINDS...75 MPH...120 KM/H
PRESENT MOVEMENT...N OR 360 DEGREES AT 2 MPH...4 KM/H
MINIMUM CENTRAL PRESSURE...987 MB...29.15 INCHES
 
$$
FORECASTER STEWART
 
 
NNNN
"
Tropical Storm,Leslie,2012-09-10T06:00:00Z,AL122012,"
ZCZC MIATCUAT2 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM LESLIE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL122012
200 AM AST MON SEP 10 2012

...WATCHES ISSUED FOR PORTIONS OF NEWFOUNDLAND...

AT 200 AM AST...0600 UTC...ENVIRONMENT CANADA HAS ISSUED A HURRICANE
WATCH FOR SOUTHEASTERN NEWFOUNDLAND FROM STONES COVE EASTWARD
AROUND THE AVALON PENINSULA TO CHARLOTTETOWN.  A TROPICAL STORM
WATCH HAS BEEN ISSUED FROM INDIAN HARBOUR EASTWARD TO WEST OF
STONES COVE...AND FROM FOGO ISLAND SOUTHWARD TO CHARLOTTETOWN.

SUMMARY OF WATCHES AND WARNINGS IN EFFECT...

A HURRICANE WATCH IS IN EFFECT FOR... 
* STONES COVE TO CHARLOTTETOWN

A TROPICAL STORM WATCH IS IN EFFECT FOR... 
* INDIAN HARBOUR TO STONES COVE
* FOGO ISLAND TO CHARLOTTETOWN

A HURRICANE WATCH MEANS THAT HURRICANE CONDITIONS ARE POSSIBLE
WITHIN THE WATCH AREA...IN THIS CASE WITHIN 24 TO 36 HOURS.

A TROPICAL STORM WATCH MEANS THAT TROPICAL STORM CONDITIONS ARE
POSSIBLE WITHIN THE WATCH AREA...IN THIS CASE WITHIN 24 TO 36 HOURS.

A COMPLETE ADVISORY WILL BE ISSUED BY THE NATIONAL HURRICANE CENTER
AT 500 AM AST.
 
$$
FORECASTER BROWN
 
 
NNNN
"
Tropical Storm,Nadine,2012-09-18T10:00:00Z,AL142012,"
ZCZC MIATCUAT4 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM NADINE TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL142012
600 AM AST TUE SEP 18 2012
 
AT 6 AM AST...1000 UTC...THE PORTUGUESE WEATHER SERVICE HAS ISSUED A
TROPICAL STORM WATCH FOR THE ISLANDS OF FLORES AND CORVO IN THE
NORTHWESTERN AZORES. 

AN INTERMEDIATE PUBLIC ADVISORY WILL BE ISSUED AT 8 AM AST...1200
UTC.
 
$$
FORECASTER BERG/AVILA
 
 
NNNN
"
Tropical Storm,Rafael,2012-10-13T09:30:00Z,AL172012,"
ZCZC MIATCUAT2 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM RAFAEL TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL172012
530 AM AST SAT OCT 13 2012
 
...TROPICAL STORM WARNING DISCONTINUED FOR ST. LUCIA...

AT 0530 AST...0930 UTC...THE GOVERNMENT OF ST. LUCIA HAS
DISCONTINUED THE TROPICAL STORM WARNING FOR ST. LUCIA.

SUMMARY OF WATCHES AND WARNINGS IN EFFECT...
 
A TROPICAL STORM WARNING IS IN EFFECT FOR...
* U. S. VIRGIN ISLANDS
* BRITISH VIRGIN ISLANDS
* ANGUILLA...BARBUDA...ST. KITTS... NEVIS...ANTIGUA...AND MONTSERRAT
* SABA...ST. EUSTATIUS...AND ST. MAARTIN
* ST. MARTIN
* GUADELOUPE...DESIRADE...LES SAINTES...MARIE GALANTE
* MARTINIQUE
 
A TROPICAL STORM WATCH IS IN EFFECT FOR...
* PUERTO RICO...CULEBRA...AND VIEQUES
 
A TROPICAL STORM WARNING MEANS THAT TROPICAL STORM CONDITIONS ARE
EXPECTED SOMEWHERE WITHIN THE WARNING AREA WITHIN 36 HOURS.
 
A TROPICAL STORM WATCH MEANS THAT TROPICAL STORM CONDITIONS ARE
POSSIBLE WITHIN THE WATCH AREA...GENERALLY WITHIN 48 HOURS.

$$
FORECASTER KIMBERLAIN/AVILA
 
 
NNNN
"
Hurricane,Rafael,2012-10-15T22:45:00Z,AL172012,"
ZCZC MIATCUAT2 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE RAFAEL TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL172012
645 PM AST MON OCT 15 2012
 
...RAFAEL BECOMES A HURRICANE...

REPORTS FROM AIR FORCE AND NOAA HURRICANE HUNTER AIRCRAFT INDICATE
THAT RAFAEL HAS STRENGTHENED...AND ITS MAXIMUM SUSTAINED WINDS ARE
NOW NEAR 75 MPH...120 KM/H.  THIS MAKES RAFAEL THE NINTH HURRICANE
OF THE 2012 ATLANTIC SEASON.

SUMMARY OF 645 PM AST...2245 UTC...INFORMATION
-----------------------------------------------
LOCATION...24.3N 65.7W
ABOUT 560 MI...905 KM S OF BERMUDA
MAXIMUM SUSTAINED WINDS...75 MPH...120 KM/HR
PRESENT MOVEMENT...N OR 360 DEGREES AT 10 MPH...17 KM/HR
MINIMUM CENTRAL PRESSURE...974 MB...28.76 INCHES

$$
FORECASTER PASCH/BERG
 
 
NNNN
"
Tropical Storm,Sandy,2012-10-24T09:15:00Z,AL182012,"
ZCZC MIATCUAT3 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM SANDY TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL182012
515 AM EDT WED OCT 24 2012
 
...TROPICAL STORM WATCH FOR SOUTHEAST FLORIDA MODIFIED TO REMOVE
FLAMINGO AND MONROE COUNTY FROM WATCH...

SUMMARY OF 500 AM EDT...0900 UTC...INFORMATION
----------------------------------------------
LOCATION...16.3N 77.0W
ABOUT 120 MI...190 KM S OF KINGSTON JAMAICA
ABOUT 295 MI...475 KM SSW OF GUANTANAMO CUBA
MAXIMUM SUSTAINED WINDS...70 MPH...110 KM/H
PRESENT MOVEMENT...N OR 10 DEGREES AT 14 MPH...22 KM/H
MINIMUM CENTRAL PRESSURE...986 MB...29.12 INCHES
 
WATCHES AND WARNINGS
--------------------
CHANGES WITH THIS ADVISORY...

A TROPICAL STORM WATCH HAS BEEN ISSUED FOR THE EAST COAST OF FLORIDA
FROM JUPITER INLET SOUTH TO OCEAN REEF.

A TROPICAL STORM WATCH HAS BEEN ISSUED FOR THE FLORIDA UPPER KEYS
FROM OCEAN REEF SOUTHWARD TO CRAIG KEY...INCLUDING FLORIDA BAY.

SUMMARY OF WATCHES AND WARNINGS IN EFFECT...

A HURRICANE WARNING IS IN EFFECT FOR...
* JAMAICA
* CUBAN PROVINCES OF CAMAGUEY...LAS TUNAS...GRANMA...SANTIAGO DE
CUBA...HOLGUIN...AND GUANTANAMO

A TROPICAL STORM WARNING IS IN EFFECT FOR...
* HAITI
* THE CENTRAL BAHAMAS...INCLUDING CAT ISLAND...THE EXUMAS...LONG
ISLAND...RUM CAY...AND SAN SALVADOR.

A TROPICAL STORM WATCH IS IN EFFECT FOR...
* THE SOUTHEASTERN AND NORTHWESTERN BAHAMAS
* FLORIDA EAST COAST FROM JUPITER INLET TO OCEAN REEF
* FLORIDA UPPER KEYS FROM OCEAN REEF TO CRAIG KEY
* FLORIDA BAY

A HURRICANE WARNING MEANS THAT HURRICANE CONDITIONS ARE EXPECTED
SOMEWHERE WITHIN THE WARNING AREA.  PREPARATIONS TO PROTECT LIFE
AND PROPERTY SHOULD BE RUSHED TO COMPLETION.

A TROPICAL STORM WARNING MEANS THAT TROPICAL STORM CONDITIONS ARE
EXPECTED SOMEWHERE WITHIN THE WARNING AREA...IN THIS CASE WITHIN
24 TO 36 HOURS.

A TROPICAL STORM WARNING MAY BE REQUIRED FOR THE NORTHWESTERN
BAHAMAS LATER THIS MORNING.

A TROPICAL STORM WATCH MEANS THAT TROPICAL STORM CONDITIONS ARE
POSSIBLE WITHIN THE WATCH AREA...GENERALLY WITHIN 48 HOURS.

A TROPICAL STORM WATCH MAY BE REQUIRED FOR PORTIONS OF EAST-CENTRAL
FLORIDA LATER THIS MORNING.
 
$$
FORECASTER STEWART
 
 
NNNN
"
Hurricane,Sandy,2012-10-24T19:20:00Z,AL182012,"
ZCZC MIATCUAT3 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE SANDY TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL182012
320 PM EDT WED OCT 24 2012
 
...SANDY MAKES LANDFALL IN SOUTHEASTERN JAMAICA...

SUMMARY OF 300 PM EDT...1900 UTC...INFORMATION
----------------------------------------------
LOCATION...17.9N 76.7W
ABOUT 5 MI...8 KM E OF KINGSTON JAMAICA
MAXIMUM SUSTAINED WINDS...80 MPH...130 KM/H
PRESENT MOVEMENT...N OR 5 DEGREES AT 14 MPH...22 KM/H
MINIMUM CENTRAL PRESSURE...973 MB...28.73 INCHES
 
THE EYE OF HURRICANE SANDY MADE LANDFALL ON THE SOUTHEASTERN COAST
OF JAMAICA NEAR KINGSTON AT APPROXIMATELY 300 PM EDT...1900 UTC.
MAXIMUM SUSTAINED WINDS AT LANDFALL WERE ESTIMATED TO BE 80 MPH...
130 KM/H.

$$
FORECASTER KIMBERLAIN/FRANKLIN


NNNN
"
Hurricane,Sandy,2012-10-25T16:30:00Z,AL182012,"
ZCZC MIATCUAT3 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE SANDY TROPICAL CYCLONE UPDATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL182012
1230 AM EDT THU OCT 25 2012
 
...SANDY RAPIDLY STRENGTHENS SOUTHWEST OF SANTIAGO DE CUBA...

SUMMARY OF 1230 AM EDT...0430 UTC...INFORMATION
----------------------------------------------
LOCATION...19.6N 76.1W
ABOUT 30 MI...50 KM SW OF SANTIAGO DE CUBA
MAXIMUM SUSTAINED WINDS...110 MPH...175 KM/H
PRESENT MOVEMENT...NNE OR 015 DEGREES AT 13 MPH...20 KM/H
MINIMUM CENTRAL PRESSURE...957 MB...28.26 INCHES
 
RECENT REPORTS FROM AN AIR FORCE RESERVE RECONNAISSANCE AIRCRAFT
INDICATE HURRICANE SANDY HAS RAPIDLY STRENGTHENED...AND MAXIMUM
SUSTAINED WINDS ARE NOW ESTIMATED TO BE 110 MPH...175 KM/H. THIS
MAKE SANDY A STRONG CATEGORY TWO HURRICANE ON THE SAFFIR-SIMPSON
HURRICANE WIND SCALE. SOME ADDITIONAL STRENGTHENING IS POSSIBLE...
AND SANDY COULD BECOME A MAJOR HURRICANE BEFORE MAKING LANDFALL
ALONG THE SOUTHEASTERN COAST OF CUBA LATER THIS MORNING.

$$
FORECASTER STEWART


NNNN
"
