Status,Name,Adv,Date,Contents
Tropical Depression,Three-E,3,1999-07-14T21:00:00Z,"

ZCZC MIATCDEP3 ALL
TTAA00 KNHC DDHHMM
TROPICAL DEPRESSION THREE-E DISCUSSION NUMBER   3
NATIONAL WEATHER SERVICE MIAMI FL
2 PM PDT WED JUL 14 1999

THE CENTER OF THE DEPRESSION IS DIFFICULT TO LOCATE EVEN WITH
VISIBLE IMAGERY...AS SATELLITE FIXES FROM TAFB/SAB ARE 120 NM FROM
THOSE OF AFWA. THE INITIAL POSITION IS BASED ON THE TAFB FIX AND A
REPORT FROM SHIP VRUM4...WHICH CALL FOR SOME RE-LOCATION OF THE
CENTER AND AN ESTIMATED INITIAL MOTION OF 270/16. THE SYSTEM COULD
BE MOVING WEST-SOUTHWEST...BUT THE POSITION UNCERTAINTY MAKES IT
UNWISE TO CHANGE THE MOTION THAT MUCH IN THIS PACKAGE.

NHC HURRICANE TRACK GUIDANCE BASED ON THE AVIATION MODEL MOVES THE
CYCLONE WEST-SOUTHWEST. WHILE THIS MAY BE OCCURRING NOW...THIS
GUIDANCE APPEARS TO BE INFLUENCED BY A SPURIOUS LOOKING VORTEX THE
AVIATION DEVELOPS SOUTHEAST OF THREE-E. THE OFFICAL FORECAST CALLS
FOR A GENERAL WESTWARD MOTION THROUGH THE PERIOD...IN BEST AGREEMENT
WITH THE LBAR. SOME GRADUAL DECREASE IN FORWARD MOTION SHOULD OCCUR
AS THE RIDGE TO THE NORTH WEAKENS.

A FORECAST OF STRENGTHENING HAS ITS PROS AND CONS. ON THE CON
SIDE...THE CONVECTION IS CURRENTLY VERY DISORGANIZED. ALSO...THE
UPPER LEVEL ANTICYCLONE SEEN EARLIER NORTH OF THE DEPRESSION HAS
WEAKENED...ALLOWING SOME NORTHEASTERLY SHEAR. ON THE PRO SIDE... THE
AVIATION AND NOGAPS SUGGEST THE UPPER LEVEL WINDS WILL BECOME MORE
FAVORABLE...AND THE MORE WESTWARD TRACK WILL KEEP THE CYCLONE OVER
WARMER WATER FOR A LONGER TIME. THE OFFICIAL FORECAST CALLS FOR SLOW
STRENGTHENING THROUGH THE FORECAST PERIOD.

BEVEN/AVILA
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     14/2100Z 16.4N 111.4W    30 KTS
12HR VT     15/0600Z 16.4N 113.6W    30 KTS
24HR VT     15/1800Z 16.4N 116.6W    35 KTS
36HR VT     16/0600Z 16.4N 119.3W    40 KTS
48HR VT     16/1800Z 16.5N 122.0W    40 KTS
72HR VT     17/1800Z 17.0N 126.0W    40 KTS
 
NNNN

"
Tropical Depression,Three-E,4,1999-07-15T03:00:00Z,"

ZCZC MIATCDEP3 ALL
TTAA00 KNHC DDHHMM
TROPICAL DEPRESSION THREE-E DISCUSSION NUMBER   4
NATIONAL WEATHER SERVICE MIAMI FL
8 PM PDT WED JUL 14 1999
 
THE TROPICAL DEPRESSION HAS LOST ALL ITS DEEP CONVECTION...AND IT IS
QUESTIONABLE WHETHER THERE IS ANY DEFINITE SURFACE CIRCULATION
REMAINING.  SATELLITE POSITION ESTIMATES FROM TAFB...SAB...AND AFWA
ARE AMAZINGLY CLOSE...CONSIDERING THE WAY THE SYSTEM LOOKS.  INITIAL
MOTION IS 270/16...UNCHANGED FROM THE PREVIOUS ADVISORY.  BASED ON
25 KT WINDS FROM SOCORRO ISLAND EARLIER IN THE DAY THE INTENSITY IS
HELD AT 30 KT.
 
THE DEPRESSION IS EMBEDDED IN A LARGE SCALE CYCLONIC ENVIRONMENT...
FROM WHICH THE AVIATION MODEL DEVELOPS AN ADDITIONAL VORTEX THAT
TURNS THE DEPRESSION TO THE SOUTHWEST.  THE OFFICAL FORECAST CALLS
FOR WESTWARD MOTION AT A SOMEWHAT REDUCED SPEED THROUGH THE
PERIOD...SIMILAR TO THE PREVIOUS ADVISORY.  GIVEN THE LACK OF
CONVECTION AND ORGANIZATION...DEVELOPMENT OF THE DEPRESSION TO A
TROPICAL STORM SEEMS UNLIKELY AT THIS TIME.
 
FRANKLIN/GUINEY
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     15/0300Z 16.4N 113.2W    30 KTS
12HR VT     15/1200Z 16.4N 115.7W    30 KTS
24HR VT     16/0000Z 16.4N 118.4W    30 KTS
36HR VT     16/1200Z 16.5N 121.0W    30 KTS
48HR VT     17/0000Z 16.5N 123.5W    30 KTS
72HR VT     18/0000Z 16.5N 127.5W    30 KTS
 
NNNN

"
Tropical Depression,Three-E,5,1999-07-15T09:00:00Z,"

ZCZC MIATCDEP3 ALL
TTAA00 KNHC DDHHMM
TROPICAL DEPRESSION THREE-E DISCUSSION NUMBER   5
NATIONAL WEATHER SERVICE MIAMI FL
2 AM PDT THU JUL 15 1999

THE DEPRESSION...OR WHAT REMAINS OF IT...IS VERY DISORGANIZED WITH
INSUFFICIENT DEEP CONVECTION TO WARRANT AN INTENSITY MEASUREMENT
VIA THE DVORAK TECHNIQUE.  OBSERVATIONS FROM THE SHIP VRUM4
INDICATE THAT THE SURFACE CIRCULATION IS WEAK AND ILL-DEFINED.

CURRENT INTENSITY IS REDUCED TO 25 KNOTS AND ADVISORIES MAY BE
DISCONTINUED LATER TODAY.

ALTHOUGH THE CENTER IS VERY DIFFICULT TO LOCATE...INITIAL MOTION
ESTIMATE..FOR THE SAKE OF CONTINUITY...IS 270/14.  THE TRACK
FORECAST SHOWS A CONTINUED WESTWARD MOTION...AS IN THE
PREVIOUS ADVISORY...IF THE DEPRESSION SURVIVES.

PASCH

FORECAST POSITIONS AND MAX WINDS
 
INITIAL     15/0900Z 16.4N 114.2W    25 KTS
12HR VT     15/1800Z 16.4N 116.4W    25 KTS
24HR VT     16/0600Z 16.5N 119.0W    25 KTS
36HR VT     16/1800Z 16.5N 121.5W    25 KTS
48HR VT     17/0600Z 16.5N 124.0W    25 KTS
72HR VT     18/0600Z 16.5N 128.0W    25 KTS
 
NNNN

"
Tropical Depression,Three-E,6,1999-07-15T15:00:00Z,"

ZCZC MIATCDEP3 ALL
TTAA00 KNHC DDHHMM COR
TROPICAL DEPRESSION THREE-E DISCUSSION NUMBER   6
NATIONAL WEATHER SERVICE MIAMI FL
8 AM PDT THU JUL 15 1999

...CORRECTED FOR ADVISORY NUMBER...
  
OVERNIGHT MULTISPECTRAL SATELLITE IMAGERY INDICATES TWO CENTERS 
ASSOCIATED WITH WHAT REMAINS OF THE DEPRESSION. THE FIRST IS NEAR 
18N113W AND MAY BE THE CENTER TRACKED BY AFWA AND SEEN IN MICROWAVE
IMAGERY YESTERDAY. FIRST LIGHT VISIBLE IMAGERY SUGGESTS THIS MAY 
HAVE BEEN THE MAIN CENTER OF THE SYSTEM ALL ALONG. THE SECOND IS 
NEAR THE ADVISORY POSITION...WHICH MAY BE THE CENTER TRACKED BY TAFB
AND SAB YESTERDAY. THERE IS NO SIGNIFICANT CONVECTION ASSOCIATED 
WITH EITHER CENTER...AND THE DEPRESSION SHOULD DISSIPATE WITHIN 12 
HOURS IF IT HAS NOT DONE SO ALREADY. 
 
THE AVIATION MODEL HAS BEEN CONSISTENTLY FORECASTING THE DEVELOPMENT
OF A LARGE MONSOON-LIKE CIRCULATION NEAR THE DEPRESSION. ALTHOUGH 
THE DETAILS OF THE MODEL FORECAST HAVE NOT VERIFIED WELL...THE 
LATEST IMAGERY INDICATES THE CIRCULATION IS FORMING. IF DEVELOPMENT
CONTINUES...THIS SYSTEM WILL LIKELY ABSORB THE REMNANTS OF TROPICAL
DEPRESSION THREE-E OVER THE NEXT FEW DAYS. 
 
THIS WILL BE THE LAST ADVISORY ON THIS SYSTEM UNLESS REGENERATION 
OCCURS. 
  
BEVEN 
  
  
FORECAST POSITIONS AND MAX WINDS 
  
INITIAL     15/1500Z 14.6N 114.8W    25 KTS...DISSIPATING 
12HR VT     16/0000Z...DISSIPATED 
  
NNNN 

"
Tropical Depression,Three-E,7,1999-07-15T15:00:00Z,"

ZCZC MIATCDEP3 ALL
TTAA00 KNHC DDHHMM
TROPICAL DEPRESSION THREE-E DISCUSSION NUMBER   7
NATIONAL WEATHER SERVICE MIAMI FL
8 AM PDT THU JUL 15 1999
 
OVERNIGHT MULTISPECTRAL SATELLITE IMAGERY INDICATES TWO CENTERS
ASSOCIATED WITH WHAT REMAINS OF THE DEPRESSION. THE FIRST IS NEAR
18N113W AND MAY BE THE CENTER TRACKED BY AFWA AND SEEN IN MICROWAVE
IMAGERY YESTERDAY. FIRST LIGHT VISIBLE IMAGERY SUGGESTS THIS MAY
HAVE BEEN THE MAIN CENTER OF THE SYSTEM ALL ALONG. THE SECOND IS
NEAR THE ADVISORY POSITION...WHICH MAY BE THE CENTER TRACKED BY TAFB
AND SAB YESTERDAY. THERE IS NO SIGNIFICANT CONVECTION ASSOCIATED
WITH EITHER CENTER...AND THE DEPRESSION SHOULD DISSIPATE WITHIN 12
HOURS IF IT HAS NOT DONE SO ALREADY.

THE AVIATION MODEL HAS BEEN CONSISTENTLY FORECASTING THE DEVELOPMENT
OF A LARGE MONSOON-LIKE CIRCULATION NEAR THE DEPRESSION. ALTHOUGH
THE DETAILS OF THE MODEL FORECAST HAVE NOT VERIFIED WELL...THE
LATEST IMAGERY INDICATES THE CIRCULATION IS FORMING. IF DEVELOPMENT
CONTINUES...THIS SYSTEM WILL LIKELY ABSORB THE REMNANTS OF TROPICAL
DEPRESSION THREE-E OVER THE NEXT FEW DAYS.

THIS WILL BE THE LAST ADVISORY ON THIS SYSTEM UNLESS REGENERATION
OCCURS.
 
BEVEN
 
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     15/1500Z 14.6N 114.8W    25 KTS...DISSIPATING
12HR VT     16/0000Z...DISSIPATED
 
 
NNNN

"
Tropical Depression,Four-E,1,1999-07-23T09:00:00Z,"

ZCZC MIATCDEP4 ALL
TTAA00 KNHC DDHHMM                                                  
TROPICAL DEPRESSION FOUR-E DISCUSSION NUMBER 1                    
NATIONAL WEATHER SERVICE MIAMI FL                                  
2 AM PDT FRI JUL 23 1999                                            
                                                                    
THE CONVECTIVE ACTIVITY ASSOCIATED WITH THE TROPICAL DISTURBANCE    
APPEARS TO BE A LITTLE BETTER ORGANIZED ON SATELLITE IMAGES WHILE   
THE LOW-LEVEL CIRCULATION REMAINS POORLY DEFINED.  SATELLITE        
ESTIMATES FROM TAFB AND SAB SUGGEST THAT THIS SYSTEM HAS BECOME A   
TROPICAL DEPRESSION.  THE  ENVIRONMENT APPEARS TO BE FAVORABLE FOR
SOME STRENGTHENING ONLY SO...THE DEPRESSION IS FORECAST TO REACH
TROPICAL STORM STATUS AS SUGGESTED BY SHIFOR AND SHIPS MODELS.      
                                                                   
BEST ESTIMATE OF THE INITIAL MOTION IS 280/15.  THERE IS ENOUGH     
RIDGING TO THE NORTH TO MAINTAIN THIS TRACK THROUGH 72 HOURS...IF
THE SYSTEM SURVIVES.  THIS TRACK IS INDICATED BY MOST OF THE MODELS. 
                                                              
AVILA                                                               
                                                                    
FORECAST POSITIONS AND MAX WINDS                                    
                                                                    
INITIAL     23/0900Z 13.7N 132.6W    30 KTS                         
12HR VT     23/1800Z 14.1N 135.0W    35 KTS                         
24HR VT     24/0600Z 14.5N 138.0W    35 KTS                         
36HR VT     24/1800Z 15.0N 141.0W    35 KTS                         
48HR VT     25/0600Z 15.5N 144.0W    35 KTS                         
72HR VT     26/0600Z 15.5N 150.0W    35 KTS                         
                                                                    
                                                                    
NNNN                                                                

"
Tropical Depression,Four-E,2,1999-07-23T15:00:00Z,"

ZCZC MIATCDEP4 ALL
TTAA00 KNHC DDHHMM
TROPICAL DEPRESSION FOUR-E DISCUSSION NUMBER   2
NATIONAL WEATHER SERVICE MIAMI FL
8 AM PDT FRI JUL 23 1999
 
THERE HAS BEEN LITTLE CHANGE IN THE TROPICAL DEPRESSION OVER THE
LAST SEVERAL HOURS.  THE LOW-LEVEL CIRCULATION IS VERY SMALL AND
POORLY DEFINED...AND THE CONVECTIVE STRUCTURE REMAINS UNIMPRESSIVE. 
SATELLITE DVORAK CLASSIFICATIONS RANGE FROM T1.5...25 KT FROM AFWA
TO 3.0...45 KT FROM SAB.  TAFB IS IN THE MIDDLE AT 30 KT.  THE
OFFICIAL INTENSITY IS HELD AT 30 KT FOR THIS ADVISORY.  A SHIP...
ELWB8...LOCATED ABOUT 125 NM NORTHWEST OF THE CENTER REPORTED WINDS
OF ONLY 9 KT.

OUTFLOW IS APPARENT ONLY TO THE NORTH AND NORTHWEST.  THE SHIPS
INTENSITY MODEL STRENGTHENS THE DEPRESSION ONLY SLOWLY AND LEVELS
OFF AT ABOUT 40 KT.  GIVEN THE SIZE OF THE SYSTEM AND THE COMPETING
FLOW AROUND THE ITCZ...ONLY MODEST INTENSIFICATION IS FORECAST... 
WITH THE DEPRESSION REACHING STORM STRENGTH IN 24 HOURS.

THE INITIAL MOTION IS 280/15.  WATER VAPOR IMAGERY AND HIGH-DENSITY
CLOUD MOTION VECTORS FROM THE UNIVERSITY OF WISCONSIN/CIMSS SHOW A
LARGE MID-LATITUDE TROUGH TO THE NORTH-NORTHWEST OF THE DEPRESSION. 
HOWEVER...ALL GUIDANCE SUGGESTS THAT THERE IS ENOUGH RIDGING TO THE
NORTH OF THE SYSTEM TO MAINTAIN A GENERALLY WESTERLY TRACK THROUGH
72 HOURS.
 
FRANKLIN
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     23/1500Z 13.9N 134.3W    30 KTS
12HR VT     24/0000Z 14.3N 136.6W    30 KTS
24HR VT     24/1200Z 14.8N 139.6W    35 KTS
36HR VT     25/0000Z 15.1N 142.6W    35 KTS
48HR VT     25/1200Z 15.5N 145.5W    35 KTS
72HR VT     26/1200Z 15.5N 151.5W    30 KTS
 
 
NNNN

"
Tropical Depression,Four-E,3,1999-07-23T21:00:00Z,"

ZCZC MIATCDEP4 ALL
TTAA00 KNHC DDHHMM
TROPICAL DEPRESSION FOUR-E DISCUSSION NUMBER   3
NATIONAL WEATHER SERVICE MIAMI FL
2 PM PDT FRI JUL 23 1999
 
EVEN WITH VISIBLE IMAGERY THIS AFTERNOON...THE CENTER OF THE
TROPICAL DEPRESSION HAS BEEN DIFFICULT TO LOCATE.  THE LOW-LEVEL
CIRCULATION IS POORLY DEFINED AND APPEARS TO BE ELONGATED SOUTHEAST
TO NORTHWEST GENERALLY ON THE NORTH SIDE OF THE MAIN CONVECTION. 
SATELLITE DVORAK CLASSIFICATIONS RANGE FROM T1.5...25 KT FROM AFWA
TO 2.5...35 KT FROM TAFB.  OVER THE PAST FEW HOURS THE DEEP
CONVECTION HAS BEEN DIMINISHING A BIT AND THE OFFICIAL INTENSITY IS
HELD AT 30 KT FOR THIS ADVISORY.  
 
OUTFLOW REMAINS RESTRICTED TO THE NORTH AND NORTHWEST.  THE SHIPS
INTENSITY MODEL BRINGS THE DEPRESSION TO STORM STRENGTH WITHIN 12 H
AND TO 48 KT IN 48 HOURS.  GIVEN THE SIZE OF THE SYSTEM AND THE
COMPETING FLOW AROUND THE ITCZ...ONLY MODEST INTENSIFICATION IS
FORECAST...AND THE OFFICIAL FORECAST IS A COMPROMISE BETWEEN SHIPS
AND SHIFOR.
 
WITH AN ELONGATED CENTER THE INITIAL MOTION IS UNCERTAIN BUT IS
ESTIMATED TO BE 275/14.  ALL GUIDANCE SUGGESTS THAT THERE IS ENOUGH
RIDGING TO THE NORTH OF THE SYSTEM TO MAINTAIN A GENERALLY WESTERLY
TRACK THROUGH 72 HOURS.  THE OFFICIAL FORECAST BASICALLY IS AN
UPDATE OF THE PREVIOUS PACKAGE.
 
FRANKLIN
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     23/2100Z 13.7N 135.6W    30 KTS
12HR VT     24/0600Z 13.9N 137.8W    35 KTS
24HR VT     24/1800Z 14.3N 140.7W    40 KTS
36HR VT     25/0600Z 14.6N 143.5W    40 KTS
48HR VT     25/1800Z 15.0N 146.5W    40 KTS
72HR VT     26/1800Z 15.5N 153.0W    40 KTS
 
 
NNNN

"
Tropical Depression,Four-E,4,1999-07-24T03:00:00Z,"

ZCZC MIATCDEP4 ALL
TTAA00 KNHC DDHHMM
TROPICAL DEPRESSION FOUR-E DISCUSSION NUMBER   4
NATIONAL WEATHER SERVICE MIAMI FL
8 PM PDT FRI JUL 23 1999

LATEST SATELLITE INTENSITY ESTIMATES ARE 35...35...AND 30 KT FROM
TAFB...SAB...AND AFWA RESPECTIVELY. THIS SUGGESTS THAT TROPICAL
DEPRESSION FOUR-E IS AT OR NEAR TROPICAL STORM STRENGTH. HOWEVER...
THE LOW LEVEL CIRCULATION IS ELONGATED WEST-NORTHWEST TO EAST-
SOUTHEAST AND...UNLESS THERE IS A TIGHT CENTER HIDDEN UNDER THE
CONVECTION...LOOKS A LITTLE LESS IMPRESSIVE THAN YESTERDAY. IN VIEW
OF THE MIXED SIGNALS...THE CYCLONE WILL REMAIN A DEPRESSION FOR THIS
PACKAGE.

THE INITIAL MOTION REMAINS 275/14. AN UPPER LEVEL TROUGH NORTHWEST
OF THE DEPRESSION IS WEAKENING AND LIFTING TO THE NORTHEAST. THIS IS
ALLOWING A DEEP LAYER RIDGE TO BUILD WESTWARD WITH THE SYSTEM. MOST
LARGE-SCALE AND NHC HURRICANE GUIDANCE INDICATE A GENERAL WESTWARD
MOTION SOUTH OF THIS LARGE RIDGE. THE OUTLIERS ARE THE GFDL AND
UKMET...WHICH TURN THE CYCLONE WEST-SOUTHWEST UNDER THE LARGE RIDGE.
THE OFFICIAL FORECAST CALLS FOR A WESTWARD MOTION AND IS AN UPDATE
OF THE PREVIOUS FORECAST.

THE DEPRESSION REMAINS IN A LIGHT SHEAR ENVIRONMENT...WITH FAIR
OUTFLOW OVER THE WESTERN SEMICIRCLE. THE AVIATION AND SHIPS MODELS
FORECAST THE LIGHT SHEAR TO CONTINUE...WHICH COULD ALLOW THIS SLOW-
DEVELOPING SYSTEM TO REACH TROPICAL STORM STRENGTH. THE OFFICIAL
FORECAST CALLS FOR SLIGHT STRENGTHENING AND IS THE SAME AS THE
PREVIOUS FORECAST. WHILE THE CYCLONE IS FORECAST TO BE OVER 25C SSTS
BY 72 HOURS...THAT PROBABLY WILL HAVE LITTLE EFFECT ON A SYSTEM OF
THIS INTENSITY.
 
 
BEVEN
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     24/0300Z 14.0N 137.0W    30 KTS
12HR VT     24/1200Z 14.2N 139.1W    35 KTS
24HR VT     25/0000Z 14.5N 142.0W    40 KTS
36HR VT     25/1200Z 14.8N 144.9W    40 KTS
48HR VT     26/0000Z 15.0N 148.0W    40 KTS
72HR VT     27/0000Z 15.5N 154.5W    40 KTS
 
 
NNNN

"
Tropical Depression,Four-E,5,1999-07-24T09:00:00Z,"

ZCZC MIATCDEP4 ALL
TTAA00 KNHC DDHHMM
TROPICAL DEPRESSION FOUR-E DISCUSSION NUMBER   5
NATIONAL WEATHER SERVICE MIAMI FL
2 AM PDT SAT JUL 24 1999

THE TROPICAL DEPRESSION CONTINUES WITH A POORLY DEFINED LOW-LEVEL
CIRCULATION.  IN FACT...IT IS LESS DEFINED THAN 24 HOURS AGO AND IT
SEEMS TO BE ATTACHED TO THE ITCZ WHEN YOU LOOK AT THE LARGE SCALE
SATELLITE IMAGERY.  THE CONVECTION CONTINUES TO FLUCTUATE IN
INTENSITY AND IS NOW WEAKENING.  DVORAK T-NUMBERS ARE EITHER STEADY
OR DECREASING INDICATING THAT THE CYCLONE REMAINS AS A TROPICAL
DEPRESSION.

THE GFDL DISSIPATES THE DEPRESSION IN 6 HOURS AND SHIPS MODEL MAKES
IT A TROPICAL STORM SOON.  ALTHOUGH THE CURRENT TREND IS WEAKENING
...I AM NOT ABOUT TO MAKE ANY SIGNIFICANT CHANGES USING IR IMAGES TO
THE PREVIOUS INTENSITY FORECAST WHICH BRINGS THE DEPRESSION TO STORM
STATUS.   

I DO NOT THINK THERE IS MUCH MORE TO SAY ABOUT THIS WEAK SYSTEM
EXCEPT THAT IS LOCATED SOUTH OF A RIDGE AND IS EXPECTED TO CONTINUE
WESTWARD AS SUGGESTED BY GUIDANCE.  THE TROPICAL CYCLONE IS FORECAST
TO ENTER THE NWS HONOLULU AREA OF RESPONSIBILITY LATER TODAY. 

AVILA 
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     24/0900Z 14.2N 138.5W    30 KTS
12HR VT     24/1800Z 14.3N 140.5W    35 KTS
24HR VT     25/0600Z 14.7N 143.4W    40 KTS
36HR VT     25/1800Z 15.0N 146.5W    40 KTS
48HR VT     26/0600Z 15.0N 149.5W    40 KTS
72HR VT     27/0600Z 15.5N 155.5W    40 KTS
 
 
NNNN

"
Tropical Depression,Four-E,6,1999-07-24T15:00:00Z,"

ZCZC MIATCDEP4 ALL
TTAA00 KNHC DDHHMM
TROPICAL DEPRESSION FOUR-E DISCUSSION NUMBER   6
NATIONAL WEATHER SERVICE MIAMI FL
8 AM PDT SAT JUL 24 1999
 
THE AREAL EXTEND OF DEEP CONVECTION ASSOCIATED WITH TROPICAL
DEPRESSION FOUR-E HAS DIMISHED CONSIDERABLY OVER THE LAST 12 HOURS.
IN FACT...THE LOW-LEVEL CIRCULATION...ALBEIT POORLY DEFINED...IS
NOW EXPOSED WITH ONLY MINIMAL DEEP CONVECTION SEEN SOUTH AND WEST
OF THE CENTER. ANALYSES FROM THE UNIVERSITY OF WISCONSIN CIMSS
INDICATE 15-20 KT SOUTHEASTERLY/SOUTHERLY SHEAR OVER THE SYSTEM.
THE INITIAL INTENSITY IS HELD AT 30 KTS. GIVEN THE CURRENT STATE 
OF THE DEPRESSION COUPLED WITH PERSISTENT VERTICAL WIND SHEAR AHEAD
OF THE SYSTEM AS SUGGESTED BY CIMSS ANALYSES...NO STRENGTHENING IS
FORECAST. THE FORECAST SHOWS THE DEPRESSION DISSIPATING AT 72 HOURS
ALTHOUGH THIS COULD HAPPEN SOONER.

THE INITIAL MOTION ESTIMATE IS NOW 275/16 KT. THE OFFICIAL FORECAST
TRACK SHOWS A GENERAL WESTWARD HEADING THROUGH 72 HOURS...SIMILAR
TO THE PREVIOUS PACKAGE...AND IS IN VERY CLOSE AGREEMENT WITH BAMM.
 
WITH TROPICAL DEPRESSION FOUR-E HAVING CROSSED 140W LONGITUDE...
FUTURE ADVISORIES ON THIS TROPICAL CYCLONE WILL BE ISSUED BY THE
CENTRAL PACIFIC HURRICANE CENTER IN HONOLULU HAWAII.
 
GUINEY
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     24/1500Z 14.2N 140.5W    30 KTS
12HR VT     25/0000Z 14.4N 142.7W    30 KTS
24HR VT     25/1200Z 14.6N 145.7W    30 KTS
36HR VT     26/0000Z 14.9N 149.0W    30 KTS
48HR VT     26/1200Z 15.2N 152.4W    30 KTS
72HR VT     27/1200Z 15.5N 158.5W    25 KTS...DISSIPATING
 
NNNN

"
Tropical Depression,Four-C,7,1999-07-24T21:00:00Z,"

WTPA44 PHNL 241200
TROPICAL DEPRESSION FOUR-C DISCUSSION NUMBER 7
NATIONAL WEATHER SERVICE HONOLULU HI
11 AM HST SAT JUL 24 1999

THE DEPRESSION WHOSE CONVECTION DECREASED OVERNIGHT HAS SHOWN LITTLE
ORGANIZATION WITH VISIBLE IMAGERY THIS MORNING. WITH COLDER WATER
AHEAD OF ITS WESTWARD PATH AND APPARENT DRY AIR ENTRAINMENT WE WILL
DISSIPATE THE DEPRESSION WITHIN 24 HOURS AND MAKE THIS ISSUANCE ITS
LAST.  MATSUDA
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     24/2100Z 14.0N 142.5W    30 KTS
12HR VT     25/0600Z 14.2N 145.5W    25 KTS
24HR VT     25/1800Z 14.4N 149.8W    25 KTS

"
Tropical Depression,Five-E,1,1999-07-25T15:00:00Z,"

ZCZC MIATCDEP5 ALL
TTAA00 KNHC DDHHMM
TROPICAL DEPRESSION FIVE-E DISCUSSION NUMBER   1
NATIONAL WEATHER SERVICE MIAMI FL
8 AM PDT SUN JUL 25 1999

THE FIRST VISIBLE IMAGES OF THE TROPICAL DISTURBANCE REVEAL A LOW-
LEVEL CIRCULATION CENTER...NEAR THE NORTHWEST EDGE OF A CLUSTER OF
STRONG CONVECTION.  THIS HAD ALSO BEEN SUGGESTED BY THE 2-CHANNEL IR
COMBINATION IMAGERY OVER THE PAST FEW HOURS.  THEREFORE...ALTHOUGH
THE CLOUD PATTERN IS NOT WELL ORGANIZED...THE SYSTEM SHOULD BE
CLASSIFIED AS A TROPICAL DEPRESSION AT THIS TIME.  A SHEARING
ENVIRONMENT DUE TO WEST-NORTHWESTERLY UPPER-LEVEL FLOW SHOULD
INHIBIT SIGNIFICANT STRENGTHENING...BUT ONLY SLIGHT INTENSIFICATION
WOULD BRING THE SYSTEM TO TROPICAL STORM STATUS.  THIS IS SHOWN IN
THE OFFICIAL FORECAST...WHICH IS IN ROUGH AGREEMENT WITH THE
STATISTICAL INTENSITY PREDICTION SCHEME.  NEAR THE END OF THE
FORECAST PERIOD...COOLER WATERS ARE EXPECTED TO CAUSE WEAKENING.

PREVIOUS CENTER FIXES ARE RATHER UNCERTAIN BUT THE BEST GUESS AT
INITIAL MOTION IS 295/14.  THE OFFICIAL FORECAST MAINTAINS A WEST-
NORTHWEST MOTION WITH A GRADUAL REDUCTION IN FORWARD SPEED.  THIS IS
IN GENERAL AGREEMENT WITH THE STATISTICAL/DYNAMICAL TRACK PREDICTION
MODELS AND MEDIUM- TO SHALLOW-LAYER STEERING.
 
PASCH
 
FORECAST POSITIONS AND MAX WINDS
 
INITIAL     25/1500Z 15.7N 117.0W    30 KTS
12HR VT     26/0000Z 16.5N 119.0W    30 KTS
24HR VT     26/1200Z 17.2N 121.0W    35 KTS
36HR VT     27/0000Z 17.9N 123.0W    35 KTS
48HR VT     27/1200Z 18.5N 125.0W    35 KTS
72HR VT     28/1200Z 19.5N 128.5W    30 KTS
 
NNNN

"
